RTime,Biomass,Glucose,Protein,V
9.2833333,23.993352796418357,0.0013076452352233647,0.11815724089221469,1.7380039793142728
9.392929256565656,24.026614457326183,0.0019717468659660176,0.13824798488825074,1.7351599530401645
9.502525213131314,24.060706574102586,0.0026059553791516477,0.15739056933371032,1.7323886703106988
9.61212116969697,24.095610209428667,0.0032107952478322432,0.17561551455587754,1.7296879028931795
9.721717126262627,24.131306425985557,0.003786790945059626,0.19295334088205607,1.72705542255491
9.831313082828283,24.167776286454355,0.004334466943886006,0.20943456863952647,1.7244890010631928
9.94090903939394,24.20500085351619,0.0048543477173630944,0.22508971815558354,1.7219864101853315
10.050504995959596,24.242961189852167,0.0053469577385429345,0.23994930975751494,1.7195454216886292
10.160100952525253,24.281638358143404,0.005812821480477404,0.2540438637726137,1.717163807340389
10.269696909090909,24.321013421071026,0.006252463416218601,0.26740390052817453,1.7148393389079148
10.379292865656566,24.36106744131613,0.006666408018818515,0.2800599403514852,1.7125697881585091
10.488888822222222,24.401781481559848,0.007055179761329022,0.29204250356983685,1.710352926859475
10.59848477878788,24.443136604483286,0.007419303116802001,0.3033821105105208,1.7081865267781156
10.708080735353535,24.485113872767556,0.007759302558289549,0.3141092815008282,1.7060683596817348
10.817676691919193,24.527694349093785,0.0080757025588436,0.32425453686804495,1.7039961973376354
10.927272648484848,24.570859096143074,0.008369027591516087,0.33384839693947477,1.701967811513121
11.036868605050506,24.61458917659655,0.008639802129358887,0.3429213820423964,1.6999809739754939
11.146464561616162,24.658865653135322,0.008888550645424154,0.35150401250410646,1.698033456492058
11.256060518181819,24.70366958844051,0.00911579761276371,0.35962680865190144,1.6961230308301158
11.365656474747475,24.74898204519322,0.009322067504429543,0.3673202908130566,1.694247468756972
11.475252431313132,24.794784086074575,0.009507884793473531,0.3746149793148721,1.6924045420399279
11.584848387878788,24.841056773765686,0.009673773952947828,0.38154139448464797,1.690592022446288
11.694444344444445,24.887781170947672,0.009820259455904312,0.3881300566496595,1.6888076817433553
11.804040301010101,24.934938340301642,0.009947865775394804,0.39441148613721033,1.6870492916984323
11.913636257575758,24.982509344508717,0.010057117384471514,0.4004162032745864,1.6853146240788228
12.023232214141414,25.030475246250006,0.01014853875618621,0.40617472838907354,1.6836014506518298
12.132828170707072,25.078817108206636,0.010222654363590877,0.41171758180796125,1.6819075431847572
12.242424127272727,25.12751599305971,0.010279988679737506,0.4170752838585603,1.680230673444907
12.352020083838385,25.176552963490348,0.010321066177678195,0.42227835486814236,1.6785686131995832
12.46161604040404,25.225909082179662,0.010346411330464655,0.42735731516400044,1.6769191342160885
12.571211996969698,25.27556541180877,0.01035654861114882,0.43234268507343465,1.675280008261726
12.680807953535354,25.32550301505879,0.010352002492783008,0.43726498492372734,1.6736490071037997
12.790403910101011,25.37570295461083,0.010333297448418932,0.4421547350421786,1.6720239025096126
12.899999866666667,25.426146293146008,0.010300957951108525,0.4470424557560708,1.6704024662464674
13.009595823232324,25.476814093345443,0.010255508473903885,0.4519586673927005,1.6687824700816676
13.11919177979798,25.52768741789024,0.01019747348985689,0.45693389027935005,1.667161685782516
13.228787736363637,25.578747329461528,0.010127377472019417,0.4619986447433302,1.665537885116316
13.338383692929293,25.629974890740414,0.010045744893443564,0.4671834511119055,1.6639088398503714
13.44797964949495,25.68135116440801,0.0099531002271811,0.4725188297123868,1.6622723217519848
13.557575606060606,25.73285721314544,0.009849967946284344,0.47803530087205637,1.6606261025884597
13.667171562626262,25.78447409963381,0.00973687252380484,0.48376338491820725,1.6589679541270992
13.77676751919192,25.836182886554244,0.009614338432794911,0.4897336021781289,1.657295648135206
13.886363475757577,25.88796463658785,0.009482890146306322,0.4959764729791214,1.6556069563800837
13.995959432323232,25.939800412415742,0.009343052137391061,0.50252251764846,1.6538996506290355
14.105555388888888,25.991671276719043,0.009195348879101006,0.509402256513452,1.6521715026493644
14.215151345454546,26.043558292178865,0.009040304844488256,0.5166462099013795,1.6504202842083742
14.324747302020203,26.095442521476322,0.008878444506604688,0.5242848981395287,1.6486437670733678
14.434343258585859,26.14730502729252,0.008710292338502512,0.532348841555196,1.6468397230116478
14.543939215151514,26.19912687230859,0.008536372813233162,0.540868560475678,1.6450059237905181
14.653535171717172,26.250889119205638,0.008357210403848958,0.5498745752282606,1.6431401411772817
14.76313112828283,26.302572830664786,0.00817332958340189,0.5593974061402367,1.641240146939242
14.872727084848485,26.35415906936714,0.007985254824943833,0.5694675735388959,1.639303712843701
14.98232304141414,26.40562889799382,0.007793510601526776,0.580115597751524,1.6373286106579639
15.091918997979798,26.45696337922594,0.0075986213862024865,0.5913719991054212,1.6353126121493324
15.201514954545456,26.508143575744615,0.0074011116520232845,0.6032672979278662,1.6332534890851105
15.311110911111111,26.55915055023096,0.007201505872040825,0.6158320145461662,1.631149013232601
15.420706867676767,26.609965365366097,0.0070003285193072085,0.6290966692876072,1.6289969563591065
15.530302824242424,26.660569083831128,0.006798104066874422,0.6430917824794751,1.6267950902319313
15.639898780808082,26.710942768307174,0.006595356987794343,0.6578478744490628,1.6245411866183783
15.749494737373738,26.761067481475354,0.006392611755119071,0.6733954655236634,1.6222330172857502
15.859090693939393,26.810924286016782,0.006190392841900261,0.6897650760305556,1.6198683540013508
15.96868665050505,26.860494244612568,0.005989224721190012,0.7069872262970609,1.6174449685324825
